batch_no,question_code,option_code,option_label,option_content,is_correct,sort_no
20260513-batch-real-001,Q-CQA-0159,A,A,扁粗电机扭矩大，转速高：细长电机扭矩相对较小，转速小,0,10
20260513-batch-real-001,Q-CQA-0159,B,B,扁粗电机扭矩小，转速低；细长电机扭矩相对较高，转速高,0,20
20260513-batch-real-001,Q-CQA-0159,C,C,扁粗电机扭矩大，转速低；细长电机扭矩相对较小，转速高,1,30
20260513-batch-real-001,Q-CQA-0160,A,A,一样快,1,10
20260513-batch-real-001,Q-CQA-0160,B,B,"6S10000MAH,100KV快",0,20
20260513-batch-real-001,Q-CQA-0160,C,C,3S2000MAH200KV快,0,30
20260513-batch-real-001,Q-CQA-0161,A,A,6*30000MAH,0,10
20260513-batch-real-001,Q-CQA-0161,B,B,25.2*30MAH,0,20
20260513-batch-real-001,Q-CQA-0161,C,C,25.2*30A,1,30
20260513-batch-real-001,Q-CQA-0162,A,A,5根,1,10
20260513-batch-real-001,Q-CQA-0162,B,B,6根,0,20
20260513-batch-real-001,Q-CQA-0162,C,C,7根,0,30
20260513-batch-real-001,Q-CQA-0163,A,A,GPS故障,0,10
20260513-batch-real-001,Q-CQA-0163,B,B,磁罗盘故障,0,20
20260513-batch-real-001,Q-CQA-0163,C,C,陀螺仪故障,1,30
20260513-batch-real-001,Q-CQA-0164,A,A,拆卸螺旋桨,1,10
20260513-batch-real-001,Q-CQA-0164,B,B,拆卸机臂,0,20
20260513-batch-real-001,Q-CQA-0164,C,C,拆卸电机,0,30
20260513-batch-real-001,Q-CQA-0165,A,A,2S3P,0,10
20260513-batch-real-001,Q-CQA-0165,B,B,3S2P,1,20
20260513-batch-real-001,Q-CQA-0165,C,C,3S3P,0,30
20260513-batch-real-001,Q-CQA-0166,A,A,IMU感度,0,10
20260513-batch-real-001,Q-CQA-0166,B,B,飞控感度,0,20
20260513-batch-real-001,Q-CQA-0166,C,C,姿态感度,1,30
20260513-batch-real-001,Q-CQA-0167,A,A,不联,0,10
20260513-batch-real-001,Q-CQA-0167,B,B,并联,1,20
20260513-batch-real-001,Q-CQA-0167,C,C,串联,0,30
20260513-batch-real-001,Q-CQA-0168,A,A,模拟控制量,0,10
20260513-batch-real-001,Q-CQA-0168,B,B,开关控制量,0,20
20260513-batch-real-001,Q-CQA-0168,C,C,模拟控制量也叫比例控制量,1,30
20260513-batch-real-001,Q-CQA-0169,A,A,磁罗盘的感度,0,10
20260513-batch-real-001,Q-CQA-0169,B,B,姿态角的感度,0,20
20260513-batch-real-001,Q-CQA-0169,C,C,陀螺仪的感度,1,30
20260513-batch-real-001,Q-CQA-0170,A,A,磁罗盘，陀螺仪,1,10
20260513-batch-real-001,Q-CQA-0170,B,B,电调，GPS,0,20
20260513-batch-real-001,Q-CQA-0170,C,C,接收机，IMU,0,30
20260513-batch-real-001,Q-CQA-0171,A,A,地面站,0,10
20260513-batch-real-001,Q-CQA-0171,B,B,飞机电,1,20
20260513-batch-real-001,Q-CQA-0171,C,C,遥控器,0,30
20260513-batch-real-001,Q-CQA-0172,A,A,中立位偏上,0,10
20260513-batch-real-001,Q-CQA-0172,B,B,中立位偏下,0,20
20260513-batch-real-001,Q-CQA-0172,C,C,中立位,1,30
20260513-batch-real-001,Q-CQA-0173,A,A,6S4000mah搭配100KV得快,0,10
20260513-batch-real-001,Q-CQA-0173,B,B,3s3000mah搭配300KV得快,1,20
20260513-batch-real-001,Q-CQA-0173,C,C,一样快,0,30
20260513-batch-real-001,Q-CQA-0174,A,A,海拔高度,0,10
20260513-batch-real-001,Q-CQA-0174,B,B,无线电高度,0,20
20260513-batch-real-001,Q-CQA-0174,C,C,相对高度,1,30
20260513-batch-real-001,Q-CQA-0175,A,A,角速度转数减少,0,10
20260513-batch-real-001,Q-CQA-0175,B,B,角速度转数增加,1,20
20260513-batch-real-001,Q-CQA-0175,C,C,角速度转数不变,0,30
20260513-batch-real-001,Q-CQA-0176,A,A,不变,0,10
20260513-batch-real-001,Q-CQA-0176,B,B,增加,1,20
20260513-batch-real-001,Q-CQA-0176,C,C,减小,0,30
20260513-batch-real-001,Q-CQA-0177,A,A,逆风,1,10
20260513-batch-real-001,Q-CQA-0177,B,B,顺风,0,20
20260513-batch-real-001,Q-CQA-0177,C,C,无风,0,30
20260513-batch-real-001,Q-CQA-0178,A,A,30A,0,10
20260513-batch-real-001,Q-CQA-0178,B,B,15A,0,20
20260513-batch-real-001,Q-CQA-0178,C,C,7.5A,1,30
20260513-batch-real-001,Q-CQA-0179,A,A,逆时针旋转的桨加速,0,10
20260513-batch-real-001,Q-CQA-0179,B,B,顺时针旋转的桨减速,0,20
20260513-batch-real-001,Q-CQA-0179,C,C,顺时针旋转的桨加速,1,30
20260513-batch-real-001,Q-CQA-0180,A,A,Trainer,1,10
20260513-batch-real-001,Q-CQA-0180,B,B,Display,0,20
20260513-batch-real-001,Q-CQA-0180,C,C,METRIC,0,30
20260513-batch-real-001,Q-CQA-0181,A,A,Multirtr,0,10
20260513-batch-real-001,Q-CQA-0181,B,B,Helicpter,0,20
20260513-batch-real-001,Q-CQA-0181,C,C,Airplane,1,30
20260513-batch-real-001,Q-CQA-0182,A,A,MDL,0,10
20260513-batch-real-001,Q-CQA-0182,B,B,SYS,1,20
20260513-batch-real-001,Q-CQA-0182,C,C,LNK,0,30
20260513-batch-real-001,Q-CQA-0183,A,A,新建模型。模型重命名。选择发射制式。失控保护,0,10
20260513-batch-real-001,Q-CQA-0183,B,B,新建模型。选择发射制式。定义开关。失控保护,1,20
20260513-batch-real-001,Q-CQA-0183,C,C,新建模型。选择发射制式。中立微调。行程量设置,0,30
20260513-batch-real-001,Q-CQA-0184,A,A,天线。开关。油门位置,1,10
20260513-batch-real-001,Q-CQA-0184,B,B,电压。油门位置。中立微调,0,20
20260513-batch-real-001,Q-CQA-0184,C,C,发射制式。模型类型。电压,0,30
20260513-batch-real-001,Q-CQA-0185,A,A,沿横轴左右运动,0,10
20260513-batch-real-001,Q-CQA-0185,B,B,沿立轴上下运动,1,20
20260513-batch-real-001,Q-CQA-0185,C,C,沿纵轴前后运动,0,30
20260513-batch-real-001,Q-CQA-0186,A,A,电压。模型名称。混控,0,10
20260513-batch-real-001,Q-CQA-0186,B,B,电压。模型类型。发射制式。中立微调,1,20
20260513-batch-real-001,Q-CQA-0186,C,C,电压。混控。大小舵,0,30
20260513-batch-real-001,Q-CQA-0187,A,A,LNK,1,10
20260513-batch-real-001,Q-CQA-0187,B,B,MENU,0,20
20260513-batch-real-001,Q-CQA-0187,C,C,SYS,0,30
20260513-batch-real-001,Q-CQA-0188,A,A,SNB TRIM,0,10
20260513-batch-real-001,Q-CQA-0188,B,B,DATA RESET,1,20
20260513-batch-real-001,Q-CQA-0188,C,C,REVERSE,0,30
20260513-batch-real-001,Q-CQA-0189,A,A,LNK,0,10
20260513-batch-real-001,Q-CQA-0189,B,B,SYS,1,20
20260513-batch-real-001,Q-CQA-0189,C,C,MDL,0,30
20260513-batch-real-001,Q-CQA-0190,A,A,通道反向,1,10
20260513-batch-real-001,Q-CQA-0190,B,B,通道行程,0,20
20260513-batch-real-001,Q-CQA-0190,C,C,失控保护,0,30
20260513-batch-real-001,Q-CQA-0191,A,A,Sound,0,10
20260513-batch-real-001,Q-CQA-0191,B,B,User Name,0,20
20260513-batch-real-001,Q-CQA-0191,C,C,Functin,1,30
20260513-batch-real-001,Q-CQA-0192,A,A,SYSTEM,0,10
20260513-batch-real-001,Q-CQA-0192,B,B,FUNCTIN (LINK),1,20
20260513-batch-real-001,Q-CQA-0192,C,C,REVERSE,0,30
20260513-batch-real-001,Q-CQA-0193,A,A,ML,0,10
20260513-batch-real-001,Q-CQA-0193,B,B,SYS,1,20
20260513-batch-real-001,Q-CQA-0193,C,C,LNK,0,30
20260513-batch-real-001,Q-CQA-0194,A,A,2.4ZHZ,0,10
20260513-batch-real-001,Q-CQA-0194,B,B,2.4GHZ,1,20
20260513-batch-real-001,Q-CQA-0194,C,C,2.4WHZ,0,30
20260513-batch-real-001,Q-CQA-0195,A,A,对比度、亮度、息屏时间,0,10
20260513-batch-real-001,Q-CQA-0195,B,B,对比度、亮度、息屏时间、单位,1,20
20260513-batch-real-001,Q-CQA-0195,C,C,亮度、息屏时间、单位,0,30
20260513-batch-real-001,Q-CQA-0196,A,A,舵机反向REV,0,10
20260513-batch-real-001,Q-CQA-0196,B,B,功能设置FUNC,0,20
20260513-batch-real-001,Q-CQA-0196,C,C,失控保护FC,1,30
20260513-batch-real-001,Q-CQA-0197,A,A,CONTRAST,0,10
20260513-batch-real-001,Q-CQA-0197,B,B,Display,0,20
20260513-batch-real-001,Q-CQA-0197,C,C,BRIGHTNESS,1,30
20260513-batch-real-001,Q-CQA-0198,A,A,Display,0,10
20260513-batch-real-001,Q-CQA-0198,B,B,CONTRAST,1,20
20260513-batch-real-001,Q-CQA-0198,C,C,BRIGHTNESS,0,30
20260513-batch-real-001,Q-CQA-0199,A,A,CNTRAST,0,10
20260513-batch-real-001,Q-CQA-0199,B,B,Display,1,20
20260513-batch-real-001,Q-CQA-0199,C,C,BRIGHTNESS,0,30
20260513-batch-real-001,Q-OVERVIEW-0004,A,A,50~200KM,0,10
20260513-batch-real-001,Q-OVERVIEW-0004,B,B,200~800KM,1,20
20260513-batch-real-001,Q-OVERVIEW-0004,C,C,＞800KM,0,30
20260513-batch-real-001,Q-OVERVIEW-0012,A,A,0~100m,0,10
20260513-batch-real-001,Q-OVERVIEW-0012,B,B,100~1000m,0,20
20260513-batch-real-001,Q-OVERVIEW-0012,C,C,1000~7000m,1,30
20260513-batch-real-001,Q-OVERVIEW-0026,A,A,1 公斤＜空机质量≤4kg，2 公斤＜起飞全重≤7kg,0,10
20260513-batch-real-001,Q-OVERVIEW-0026,B,B,1.5 公斤＜空机质量≤7kg，1.5 公斤＜起飞全重≤15kg,0,20
20260513-batch-real-001,Q-OVERVIEW-0026,C,C,1.5 公斤＜空机质量≤4kg，1.5 公斤＜起飞全重≤7kg,1,30
20260513-batch-real-001,Q-OVERVIEW-0030,A,A,891M~899M,0,10
20260513-batch-real-001,Q-OVERVIEW-0030,B,B,1400M~1408M,0,20
20260513-batch-real-001,Q-OVERVIEW-0030,C,C,2408M~2440M,1,30
20260513-batch-real-001,Q-OVERVIEW-0048,A,A,Li-Po,0,10
20260513-batch-real-001,Q-OVERVIEW-0048,B,B,Ni-MH,0,20
20260513-batch-real-001,Q-OVERVIEW-0048,C,C,Ni-Cd,1,30
20260513-batch-real-001,Q-FMR-0050,A,A,5 公里,0,10
20260513-batch-real-001,Q-FMR-0050,B,B,10 公里,1,20
20260513-batch-real-001,Q-FMR-0050,C,C,15 公里,0,30
20260513-batch-real-001,Q-OP-0021,A,A,5%-10%,0,10
20260513-batch-real-001,Q-OP-0021,B,B,10%-15%,1,20
20260513-batch-real-001,Q-OP-0021,C,C,5%-15%,0,30
20260513-batch-real-001,Q-OP-0023,A,A,1 米至 5 米高度,0,10
20260513-batch-real-001,Q-OP-0023,B,B,1 米至 10 米高度,1,20
20260513-batch-real-001,Q-OP-0023,C,C,1 米至 15 米高度,0,30
20260513-batch-real-001,Q-INST-0001,A,A,灵活地运用提问手段,1,10
20260513-batch-real-001,Q-INST-0001,B,B,解释和示范,0,20
20260513-batch-real-001,Q-INST-0001,C,C,对了解甚少或一无所知的课题进行讨论,0,30
20260513-batch-real-001,Q-INST-0002,A,A,详尽地涉及学生操作的每一方面,0,10
20260513-batch-real-001,Q-INST-0002,B,B,私下进行，以环使学生感到难堪,0,20
20260513-batch-real-001,Q-INST-0002,C,C,为提高学生的操作能力提供方向和指导,1,30
20260513-batch-real-001,Q-INST-0003,A,A,意在强调要点,0,10
20260513-batch-real-001,Q-INST-0003,B,B,成为教员教学的拐杖,1,20
20260513-batch-real-001,Q-INST-0003,C,C,成为节省时间的工具,0,30
20260513-batch-real-001,Q-INST-0004,A,A,焦虑,0,10
20260513-batch-real-001,Q-INST-0004,B,B,疲劳,0,20
20260513-batch-real-001,Q-INST-0004,C,C,心理敏锐度,1,30
20260513-batch-real-001,Q-INST-0005,A,A,口试,0,10
20260513-batch-real-001,Q-INST-0005,B,B,笔试,0,20
20260513-batch-real-001,Q-INST-0005,C,C,实际操作,1,30
20260513-batch-real-001,Q-INST-0006,A,A,“众从行为”,0,10
20260513-batch-real-001,Q-INST-0006,B,B,“从众行为”,1,20
20260513-batch-real-001,Q-INST-0006,C,C,“无主见行为”,0,30
20260513-batch-real-001,Q-INST-0007,A,A,仅仅为为了找出学生的错误和弱点,0,10
20260513-batch-real-001,Q-INST-0007,B,B,给学生的表现作出及时的评估,0,20
20260513-batch-real-001,Q-INST-0007,C,C,为进一步提高学生的操作水平提供方向和指导,1,30
20260513-batch-real-001,Q-INST-0008,A,A,从整体上把握住课堂教学的主要内容,1,10
20260513-batch-real-001,Q-INST-0008,B,B,理解本课各要之间的关系,0,20
20260513-batch-real-001,Q-INST-0008,C,C,熟记学习内容，使操作序自动化,0,30
20260513-batch-real-001,Q-INST-0009,A,A,将复杂的飞行操纵动作划分成各个组成部分,0,10
20260513-batch-real-001,Q-INST-0009,B,B,降低学生的过分自负以减少事故率,0,20
20260513-batch-real-001,Q-INST-0009,C,C,提高每节课的达标标准，以便使其要较大的努力能达到,1,30
20260513-batch-real-001,Q-INST-0010,A,A,绝不重复已讲授过的内容,0,10
20260513-batch-real-001,Q-INST-0010,B,B,教学中使类似“搭积木”的技术,1,20
20260513-batch-real-001,Q-INST-0010,C,C,引入难度较大且对学生具有挑战性的任务,0,30
20260513-batch-real-001,Q-INST-0011,A,A,使学生的思维方式发生改变,0,10
20260513-batch-real-001,Q-INST-0011,B,B,示本课各要之间的关系,1,20
20260513-batch-real-001,Q-INST-0011,C,C,激发学生积极地参予课堂教学,0,30
20260513-batch-real-001,Q-INST-0012,A,A,教员的示范和讲评,0,10
20260513-batch-real-001,Q-INST-0012,B,B,学生的操作和教员的监控,1,20
20260513-batch-real-001,Q-INST-0012,C,C,教员的解释和学生的练习,0,30
20260513-batch-real-001,Q-INST-0013,A,A,将各种片断的信息加以分类和综合,0,10
20260513-batch-real-001,Q-INST-0013,B,B,将感觉信息赋予意义,1,20
20260513-batch-real-001,Q-INST-0013,C,C,对看到的暗示作出反应，其次是听到的暗示，然后把这些暗示同以前所学的知识加以联系,0,30
20260513-batch-real-001,Q-INST-0014,A,A,行为上犹豫不决,0,10
20260513-batch-real-001,Q-INST-0014,B,B,极端的合作,1,20
20260513-batch-real-001,Q-INST-0014,C,C,情绪变化非常缓慢,0,30
20260513-batch-real-001,Q-INST-0015,A,A,逆向迁移,0,10
20260513-batch-real-001,Q-INST-0015,B,B,正迁移,0,20
20260513-batch-real-001,Q-INST-0015,C,C,负迁移,1,30
20260513-batch-real-001,Q-INST-0016,A,A,一系列的模拟迫降,0,10
20260513-batch-real-001,Q-INST-0016,B,B,往返于附近机场的正常飞行,0,20
20260513-batch-real-001,Q-INST-0016,C,C,对飞机滑行进行详细介绍,1,30
20260513-batch-real-001,Q-INST-0017,A,A,先学习的知识或技能对学习另一种新知识或新技能起促进作用,1,10
20260513-batch-real-001,Q-INST-0017,B,B,先学习的知识或技能对学习另一种新知识或新技能起阻碍作用,0,20
20260513-batch-real-001,Q-INST-0017,C,C,纵向升高，由低到高、由简到繁,0,30
20260513-batch-real-001,Q-INST-0018,A,A,为他们提供明白的、循序渐进的实例,0,10
20260513-batch-real-001,Q-INST-0018,B,B,给学生一个所要执行任务的提纲,1,20
20260513-batch-real-001,Q-INST-0018,C,C,慢慢地带领学生完成任务,0,30
20260513-batch-real-001,Q-INST-0019,A,A,“微妙失能”,1,10
20260513-batch-real-001,Q-INST-0019,B,B,“性格内向”,0,20
20260513-batch-real-001,Q-INST-0019,C,C,“变态心理”,0,30
20260513-batch-real-001,Q-INST-0020,A,A,领悟,0,10
20260513-batch-real-001,Q-INST-0020,B,B,动机,1,20
20260513-batch-real-001,Q-INST-0020,C,C,积极的自我意识,0,30
20260513-batch-real-001,Q-INST-0021,A,A,学习逆转区,0,10
20260513-batch-real-001,Q-INST-0021,B,B,学习高原区,1,20
20260513-batch-real-001,Q-INST-0021,C,C,学习稳定区,0,30
20260513-batch-real-001,Q-INST-0022,A,A,不安全感,1,10
20260513-batch-real-001,Q-INST-0022,B,B,学习动机,0,20
20260513-batch-real-001,Q-INST-0022,C,C,进取心,0,30
20260513-batch-real-001,Q-INST-0023,A,A,变得脾气不好、富有挑衅性，有时还要寻找“出气筒”，将怒气宣泄到不相干的人或物身,1,10
20260513-batch-real-001,Q-INST-0023,B,B,可能会拒绝参加班级活动,0,20
20260513-batch-real-001,Q-INST-0023,C,C,企图为在某些方面不能令人接受的行为而辩解,0,30
20260513-batch-real-001,Q-INST-0024,A,A,是在找借口为自认为可被人们接受的行为辩解,0,10
20260513-batch-real-001,Q-INST-0024,B,B,是在解释不能接受自身行为的真正原因,0,20
20260513-batch-real-001,Q-INST-0024,C,C,是在编造为自己从挫折中脱身的合理借口,1,30
20260513-batch-real-001,Q-INST-0025,A,A,为什么,0,10
20260513-batch-real-001,Q-INST-0025,B,B,是什么,1,20
20260513-batch-real-001,Q-INST-0025,C,C,什么时间,0,30
20260513-batch-real-001,Q-INST-0026,A,A,系列的口头测验,1,10
20260513-batch-real-001,Q-INST-0026,B,B,对所讨论内容进行书面测验,0,20
20260513-batch-real-001,Q-INST-0026,C,C,对学生在此期间所讨论的内容进行概括和总结,0,30
20260513-batch-real-001,Q-INST-0027,A,A,增强学员学习和训练的自信心,1,10
20260513-batch-real-001,Q-INST-0027,B,B,增强其分析问题和解决问题的能力,0,20
20260513-batch-real-001,Q-INST-0027,C,C,增强其防御心理,0,30
20260513-batch-real-001,Q-INST-0028,A,A,不要求学员改变操作,0,10
20260513-batch-real-001,Q-INST-0028,B,B,要求学员运用同样的要素执行其他任务,0,20
20260513-batch-real-001,Q-INST-0028,C,C,让学生停止操作并对操作原理进行示范,1,30
20260513-batch-real-001,Q-INST-0029,A,A,采用一种很好的授课技巧,0,10
20260513-batch-real-001,Q-INST-0029,B,B,采用一种极佳的省时手断,0,20
20260513-batch-real-001,Q-INST-0029,C,C,假定所有学生的水平相近,1,30
20260513-batch-real-001,Q-INST-0030,A,A,成就动机,1,10
20260513-batch-real-001,Q-INST-0030,B,B,个人收获动机,0,20
20260513-batch-real-001,Q-INST-0030,C,C,个人安慰动机,0,30
20260513-batch-real-001,Q-INST-0031,A,A,教学内容的整体性和结构性,1,10
20260513-batch-real-001,Q-INST-0031,B,B,教学内容的难度和新颖性,0,20
20260513-batch-real-001,Q-INST-0031,C,C,教学内容的实用性和新颖性,0,30
20260513-batch-real-001,Q-INST-0032,A,A,过于随便地表扬学生,0,10
20260513-batch-real-001,Q-INST-0032,B,B,告诉学生他们的工作不令人满意，并解释原因,0,20
20260513-batch-real-001,Q-INST-0032,C,C,当教员不懂，却又极力掩饰自己的错误或欺骗学生时,1,30
20260513-batch-real-001,Q-INST-0033,A,A,教员采用抽象化语言,0,10
20260513-batch-real-001,Q-INST-0033,B,B,使用不准确的描述,0,20
20260513-batch-real-001,Q-INST-0033,C,C,教员与学生之间缺乏共同的经历,1,30
20260513-batch-real-001,Q-INST-0034,A,A,倒退,0,10
20260513-batch-real-001,Q-INST-0034,B,B,放弃,1,20
20260513-batch-real-001,Q-INST-0034,C,C,文饰,0,30
20260513-batch-real-001,Q-INST-0035,A,A,对教员的的尊敬程度,0,10
20260513-batch-real-001,Q-INST-0035,B,B,教员和学生之间的个性差异程度,0,20
20260513-batch-real-001,Q-INST-0035,C,C,教员的学识和组织教学内容的能力,1,30
20260513-batch-real-001,Q-INST-0036,A,A,内驱力、线索、反应和强化,1,10
20260513-batch-real-001,Q-INST-0036,B,B,学习条件、职业酬金、生活条件、人际关系,0,20
20260513-batch-real-001,Q-INST-0036,C,C,人际关系、线索、反应和强化,0,30
20260513-batch-real-001,Q-INST-0037,A,A,奖励,0,10
20260513-batch-real-001,Q-INST-0037,B,B,表扬,0,20
20260513-batch-real-001,Q-INST-0037,C,C,正反馈,1,30
20260513-batch-real-001,Q-INST-0038,A,A,能为学生提供参与的机会,0,10
20260513-batch-real-001,Q-INST-0038,B,B,能在短时间内呈现较多的内容,1,20
20260513-batch-real-001,Q-INST-0038,C,C,教员能对学生的学习行为进行准确的监控,0,30
20260513-batch-real-001,Q-INST-0039,A,A,没有获得他应有的报酬,0,10
20260513-batch-real-001,Q-INST-0039,B,B,镇定、有思想，且受过良好训练,0,20
20260513-batch-real-001,Q-INST-0039,C,C,干了任何可能伤害学生自尊心的事,1,30
20260513-batch-real-001,Q-INST-0040,A,A,归属及爱的需要,0,10
20260513-batch-real-001,Q-INST-0040,B,B,生理需要,0,20
20260513-batch-real-001,Q-INST-0040,C,C,自我实现的需要,1,30
20260513-batch-real-001,Q-INST-0041,A,A,体现从不知到已知,0,10
20260513-batch-real-001,Q-INST-0041,B,B,学习单元的范围将逐步扩大,0,20
20260513-batch-real-001,Q-INST-0041,C,C,体现某一教学阶段所采用的教学步骤,1,30
20260513-batch-real-001,Q-INST-0042,A,A,运用阶段,0,10
20260513-batch-real-001,Q-INST-0042,B,B,联想阶段,0,20
20260513-batch-real-001,Q-INST-0042,C,C,彼此关联阶段,1,30
20260513-batch-real-001,Q-INST-0043,A,A,附加学习,1,10
20260513-batch-real-001,Q-INST-0043,B,B,概念学习,0,20
20260513-batch-real-001,Q-INST-0043,C,C,伴随学习,0,30
20260513-batch-real-001,Q-INST-0044,A,A,激励学生不断进步,0,10
20260513-batch-real-001,Q-INST-0044,B,B,使学生知觉范围缩小,1,20
20260513-batch-real-001,Q-INST-0044,C,C,减少相关反应的比率,0,30
20260513-batch-real-001,Q-INST-0045,A,A,提供大量的帮助与鼓励,0,10
20260513-batch-real-001,Q-INST-0045,B,B,布置一些比常规学习目标更易达到的次要目标,1,20
20260513-batch-real-001,Q-INST-0045,C,C,提高达标标准，以便使学生在面对高标准时获得益处,0,30
20260513-batch-real-001,Q-INST-0046,A,A,逃避,0,10
20260513-batch-real-001,Q-INST-0046,B,B,攻击,0,20
20260513-batch-real-001,Q-INST-0046,C,C,文饰,1,30
20260513-batch-real-001,Q-INST-0047,A,A,注意信息的程度、信息被理解的程度、信息被接受的程度以及付诸行动的程度,1,10
20260513-batch-real-001,Q-INST-0047,B,B,情感交流的程度、信息传送的清晰度、信息接收者的理解能力以及信息的实用性,0,20
20260513-batch-real-001,Q-INST-0047,C,C,注意信息发出者的程度、信息被分享的程度、情感交流的程度以及付诸行动的程度,0,30
20260513-batch-real-001,Q-INST-0048,A,A,完全使用仪表飞行或目视飞行,0,10
