condition_id,occurrence_id,condition_template_id,case_id,question_bank_id,chunk_id,batch,source_version,question_type,exam_date,exam_site,source_docx,source_page,source_row_index,condition_index,condition_marker,condition_type,raw_text,normalized_values,units,waypoint_refs,latlon_text,angle_values,speed_values,height_values,distance_values,quality_flags
gcond_b26959a5f404,gcond_b26959a5f404,gctpl_71a647454c46,gsec_d9d9cfd89561,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,36,4,4,2、,bearing_angle,"H-2点距离180m,H-2的航向 和1-2的航向相反",2;180;2;1;2,m,,,,,,180m,
gcond_36a786a2c30d,gcond_36a786a2c30d,gctpl_767514510c0a,gsec_d9d9cfd89561,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,36,5,5,3、,takeoff_return,任务1点位于H点的南偏西 20°方向,1;20,°,H点,,20°,,,,
gcond_e3f9eec9bcfb,gcond_e3f9eec9bcfb,gctpl_c1eba186ba74,gsec_467c41f7145a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,37,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为℃，转弯模式为停止转弯，各点停留 时间为e;",90,°;度,起飞点;①;②;②;③;②;④;①,,90°,,,,
gcond_f34e45554c09,gcond_f34e45554c09,gctpl_2dc5b9c4bd68,gsec_467c41f7145a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,37,2,2,(二),coordinate;speed_height;bearing_angle,"a值为30米，b值为30米，c值为3m/s,e 值为2s。(航线方位及各数值可由委任代表按实际情况进行调整， 考题以委任代表规定数值为准)",30;30;3;2,m/s;s;米,,,,3m/s,,,
gcond_c2e83cf9050c,gcond_c2e83cf9050c,gctpl_5c56c1a0b1ea,gsec_467c41f7145a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,37,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N:28°23'37"" E:113°46′33”",28;23;37;113;46;33,°;度,起飞点,"N:28°23'37"";E:113°46′33”",28°;113°,,,,
gcond_85075b0f261b,gcond_85075b0f261b,gctpl_bac2c4dd1b3c,gsec_467c41f7145a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,37,4,4,2、,bearing_angle,"H-2点距离180m,H-2的航向 1 和1-2的航向相反",2;180;2;1;1;2,m,1,,,,,180m,
gcond_b1cb35a59e9c,gcond_b1cb35a59e9c,gctpl_767514510c0a,gsec_467c41f7145a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,37,5,5,3、,takeoff_return,任务1点位于H点的南偏西 20°方向,1;20,°,H点,,20°,,,,
gcond_33bc1f246d53,gcond_33bc1f246d53,gctpl_0b610eb7ae87,gsec_69a83576b9b7,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_37,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,38,1,1,(一),coordinate;speed_height;turn_hold_loop,"规划扫描航线要求不闭合不循环，航线长度为a,航线间 隔为b,航线相对地面高度为c,水平速度为d,垂直速度为e,转弯 方式为停止转弯，各点停留时间为f；",,度,,,,,,,
gcond_b22a629d6a40,gcond_b22a629d6a40,gctpl_597225872e79,gsec_69a83576b9b7,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_37,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,38,2,2,(二),coordinate;speed_height,"a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s,f值为10s。",300;100;300;3;2;10,m;m/s;s;米,,,,3m/s;2m/s,,,
gcond_b472a752a4df,gcond_b472a752a4df,gctpl_c37828c1a885,gsec_69a83576b9b7,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_37,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,38,3,3,二：,bearing_angle;geometry;takeoff_return,起飞点到任务 任务航线示意图： 航线2点的距离是 100米。 4 起飞点-2和2点-3点 航向相同。,2;100;4;2;2;3,米,起飞点;4;起飞点,,,,100米,100米,
gcond_5ea6a3eaa40e,gcond_5ea6a3eaa40e,gctpl_ae43eff6c5b8,gsec_69a83576b9b7,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_37,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,38,4,4,三：,other,3号点位于起飞 点西偏北15°,3;15,°,,,15°,,,,
gcond_53d3b2c10a2f,gcond_53d3b2c10a2f,gctpl_b1264bc94a0f,gsec_abe735962451,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_38,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,39,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"规划一个闭合五边形并循环执行，①②、②③、③④、④⑤、①⑤边 的边长为a,∠②=∠①为90°，航线相对地面高度为b，,水平速度为c,垂直 速度为d,转弯模式为停止转弯，各点停留时间为e；",90,°;度,①;②;②;③;③;④;④;⑤;①;⑤;②;①,,90°,,,,
gcond_f915463c995e,gcond_f915463c995e,gctpl_9200d81162f9,gsec_abe735962451,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_38,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,39,2,2,(二),coordinate;speed_height,"a值为50米，b值为50米，c值为3m/s,d值为2ms,e值为 10s。",50;50;3;2;10,m;m/s;s;米,,,,3m/s;2ms,,,
gcond_42ed68ca26bc,gcond_42ed68ca26bc,gctpl_8b5217b2412a,gsec_abe735962451,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_38,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,39,3,3,二：,geometry;takeoff_return,起飞点到任务航线 1点的距离是100米。 起飞点-1和1点-2点航 向相反。,1;100;1;1;2,米,起飞点;起飞点,,,,100米,100米,
gcond_bc96f52afeab,gcond_bc96f52afeab,gctpl_416b0b072fca,gsec_abe735962451,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_38,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,39,4,4,三：,takeoff_return,1号点位于起飞点 南偏东25°,1;25,°,起飞点,,25°,,,,
gcond_23a0c885b556,gcond_23a0c885b556,gctpl_b4e7457d8939,gsec_6042e726a747,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,40,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"按图规划一个闭合四边形并循环执行，①②边、②③边边 长为a,③④边边长为b,∠②=∠③=90°航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s；",90;5,s;°;度,①;②;②;③;③;④;②;③,,90°,,,,
gcond_738265a93f63,gcond_738265a93f63,gctpl_0c10b202a24e,gsec_6042e726a747,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,40,2,2,(二),coordinate;speed_height,"a值为200米，b值为300米，c值为300m,d值为 3m/s,e值为2m/s。",200;300;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_8d8bd0f6e832,gcond_8d8bd0f6e832,gctpl_c6e0b275ac23,gsec_6042e726a747,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,40,3,3,一：,coordinate;takeoff_return,"起飞点经纬度： N:28°39'30” E:115°56'32""",28;39;30;115;56;32,°;度,起飞点,"N:28°39'30”;E:115°56'32""",28°;115°,,,,
gcond_31f012684609,gcond_31f012684609,gctpl_878db08c733d,gsec_6042e726a747,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,40,4,4,二：,geometry;takeoff_return,起飞点到任务航线2 点的距离是100米。 起飞点-1点和2点-1点航 向相同。,2;100;1;2;1,米,起飞点;起飞点,,,,100米,100米,
gcond_621e5578c87f,gcond_621e5578c87f,gctpl_0214b8664d22,gsec_6042e726a747,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,2026H1,2026H1,航向相同相反题型,2026-03-21,广东01考场,航向相同相反题型-考试条件提取.docx,40,5,5,三：,bearing_angle;takeoff_return,1点位于起飞点 SW方位。,1,S,起飞点,,,,,,
gcond_34c982303214,gcond_34c982303214,gctpl_dca392bd5fae,gsec_b92d8388f9ac,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,41,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境等 情况进行决定。规划一个五边形并循环执行，①②边及②③边的边长为a, ∠②=∠④=∠①为90°，航线相对地面高度为b,水平速度为c,垂直速度 为d,转弯模式为停止转弯，各点停留时间为e；",90,°;度,①;②;②;③;②;④;①,,90°,,,,
gcond_30b4e04826db,gcond_30b4e04826db,gctpl_1b5439d59cb7,gsec_b92d8388f9ac,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,41,2,2,(二),coordinate;speed_height,"a值建议为50米，b值建议为50米，c值建议为3ms,d值建议 为2m/s,e值建议为10s。",50;50;3;2;10,m;m/s;s;米,,,,3ms;2m/s,,,
gcond_e2b8f7b998b5,gcond_e2b8f7b998b5,gctpl_f8416290d338,gsec_b92d8388f9ac,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,41,3,3,1、,coordinate;takeoff_return,起飞点经纬度： N:28°23′37” E:113°46′33”,28;23;37;113;46;33,°;度,起飞点,N:28°23′37”;E:113°46′33”,28°;113°,,,,
gcond_7726960984c7,gcond_7726960984c7,gctpl_b41a839f062c,gsec_b92d8388f9ac,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,41,4,4,2、,geometry;takeoff_return,起飞点到任务航线2 点的距离是180米。 起飞点-2和1点-2点航 向相反。,2;180;2;1;2,米,起飞点;起飞点,,,,180米,180米,
gcond_9c309407833d,gcond_9c309407833d,gctpl_a0409d99d434,gsec_b92d8388f9ac,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,41,5,5,3、,coordinate;bearing_angle;takeoff_return,1号点位于起飞点 NW方位。,1,,起飞点,,,,,,
gcond_6a52e4e35539,gcond_6a52e4e35539,gctpl_df28aa6e43fe,gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,42,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图规划一个四边形并循环执行，①②边 ②③边边长为a,③④边边长为b,∠②=∠③=90°航线相对地 面高度为c，水平速度为d，垂直速度为e，转弯模式为停止转弯， 停留时间5s;",90;5,s;°;度,①;②;②;③;③;④;②;③,,90°,,,,
gcond_35acefc65da4,gcond_35acefc65da4,gctpl_c98a9717b4e0,gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,42,2,2,(二),coordinate;speed_height,"a值为200米，b值为300米，c值为300m,d值为 3m/s,e值为2ml/s。",200;300;300;3;2,m;m/s;s;米,,,,3m/s,,,
gcond_9ac6b4363935,gcond_9ac6b4363935,gctpl_c6e0b275ac23,gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,42,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N:28°39'30” E:115°56'32""",28;39;30;115;56;32,°;度,起飞点,"N:28°39'30”;E:115°56'32""",28°;115°,,,,
gcond_4669b0094c10,gcond_4669b0094c10,gctpl_2f8db09cf3c9,gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,42,4,4,2、,geometry;takeoff_return,起飞点到任务航线2 点的距离是100米。 起飞点-1和2点-1点航 向相同。,2;100;1;2;1,米,起飞点;起飞点,,,,100米,100米,
gcond_a1be204991cf,gcond_a1be204991cf,gctpl_3524959836b4,gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,42,5,5,3、,bearing_angle;takeoff_return,1号点位于起飞点 SW方位。,1,S,起飞点,,,,,,
gcond_14a2296044e5,gcond_14a2296044e5,gctpl_8b02a94fa7d2,gsec_ed745598ecb9,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,43,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle,"与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环，航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e，转弯模式为停止转弯，停留时间不作要求；",,度,,,,,,,
gcond_3c9b1f8ea753,gcond_3c9b1f8ea753,gctpl_eb14ee22a11e,gsec_ed745598ecb9,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,43,2,2,(二),coordinate;speed_height,"a值为300米，b值为100米，c值为300m,d值为 3m/s,e值为2m/s。",300;100;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_9977e3a42e4d,gcond_9977e3a42e4d,gctpl_4a11faedb6c4,gsec_ed745598ecb9,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,43,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N:28°39'30” E:115°56′32""",28;39;30;115;56;32,°;度,起飞点,"N:28°39'30”;E:115°56′32""",28°;115°,,,,
gcond_c94b5864fa67,gcond_c94b5864fa67,gctpl_d9f5d80bb4d1,gsec_ed745598ecb9,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,43,4,4,2、,geometry;takeoff_return,起飞点到任务航线2 点的距离是100米。 起飞点-2和2点-3点航 向相同。,2;100;2;2;3,米,起飞点;起飞点,,,,100米,100米,
gcond_a6eba8d6067d,gcond_a6eba8d6067d,gctpl_ce53a3a4200a,gsec_ed745598ecb9,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,2026H1,2026H1,航向相同相反题型,2026-03-16,宁夏02考场,航向相同相反题型-考试条件提取.docx,43,5,5,3、,coordinate;bearing_angle;takeoff_return,3号点位于起飞点 NE方位。,3,,起飞点,,,,,,
gcond_aec1de0d4346,gcond_aec1de0d4346,gctpl_493617f73a35,gsec_05439af2d697,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_43,2026H1,2026H1,航向相同相反题型,2026-03-15,上海01考场,航向相同相反题型-考试条件提取.docx,44,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个等边三角形并循环执 行，边长为a，航线相对地面高度b,水平速度为c,垂直速度为 d,转弯方式为停止转弯，停留时间不作要求；",,度,起飞点,,,,,,
gcond_8f9210d83073,gcond_8f9210d83073,gctpl_e98248ae6ea8,gsec_05439af2d697,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_43,2026H1,2026H1,航向相同相反题型,2026-03-15,上海01考场,航向相同相反题型-考试条件提取.docx,44,2,2,(二),speed_height;bearing_angle,"a值建议为30米，b值建议为30米，c值建议为3m/s, d值建议为1ms。（航线方位及各数值可由委任代表按实际情况进 行调整，考题以委任代表规定数值为准)",30;30;3;1,m;m/s;s;米,,,,3m/s;1ms,,,
gcond_e75183d8d551,gcond_e75183d8d551,gctpl_905b52be7be0,gsec_05439af2d697,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_43,2026H1,2026H1,航向相同相反题型,2026-03-15,上海01考场,航向相同相反题型-考试条件提取.docx,44,3,3,1、,coordinate;takeoff_return,起飞点经纬度： E:112°12'36” N:23°42'18”,112;12;36;23;42;18,°;度,起飞点,E:112°12'36”;N:23°42'18”,112°;23°,,,,
